england	3.245976706111686
guard	3.246585955497901
civilian	3.2478590948405626
tv	3.2498281610546917
profit	3.252682816037432
oppose	3.253756425661508
proposal	3.2550306457782843
james	3.2552840669656518
operate	3.256935572720557
defeat	3.258965909504881
partner	3.2590200361178674
success	3.259515430717911
200	3.2598512474734482
cite	3.2601221496062918
beijing	3.2611197018910842
argue	3.2622105578054867
expand	3.2628515155703903
championship	3.2635173515520335
airport	3.2635581314263558
mother	3.264235320383867
kong	3.2667086408499753
phone	3.2691771576081625
gmt	3.269559995535669
understand	3.2696721401092885
reserve	3.2698089188070405
guy	3.2706902220980822
cross	3.2737342225618096
computer	3.2741325474051024
fan	3.27492142401157
1999	3.2773110890265587
1995	3.277426862947785
limit	3.2780500671197084
camp	3.2782955948607486
richard	3.2819386868355087
1997	3.2821463944504012
sector	3.2825841063875334
winner	3.283612652084226
crowd	3.284484000592713
italy	3.285914769020395
heavy	3.2860482265435658
double	3.287453391380763
respond	3.2878098658520543
population	3.288746216383068
common	3.289454635160691
nuclear	3.2898676461280956
afternoon	3.290124468676294
prison	3.2903394686980634
spot	3.290448382451046
dispute	3.2911803671399897
currently	3.2916779755548076
progress	3.29198840732314
telephone	3.2922429773459574
everyone	3.2931050801463244
college	3.2946940791172654
shot	3.2948904270464254
inc.	3.296583422578177
explain	3.2966817773833803
answer	3.298721305538884
kilometer	3.298921262450244
500	3.301357750039183
certain	3.3027902632424624
indicate	3.3040917573148154
31	3.304312613501527
corp.	3.3049386377159657
senate	3.3080462265587687
promote	3.3095452917017827
debate	3.312290388670144
rally	3.314124648695004
afp	3.3201568068466565
check	3.3231014599093776
deliver	3.323199572115192
competition	3.3254356754107275
wound	3.3273029219969392
eye	3.3273405922920323
education	3.3276593977596383
&	3.32772896882506
admit	3.3279232136698473
employee	3.3280565976506287
'm	3.329278178283946
film	3.3319965390574833
basis	3.332182879163654
pound	3.3352595937956346
sense	3.336490010670503
safety	3.336636241569353
gas	3.3379942852588766
industrial	3.34092738917552
ensure	3.34092738917552
above	3.3411477191719903
client	3.3434773718074102
texas	3.3448034599832557
2005	3.3467988499971457
euro	3.34693773088337
anyone	3.34837790974993
occur	3.3489758825807074
overall	3.350505002834562
training	3.3508223807616635
mostly	3.3516563485226865
welcome	3.353412624837217
seat	3.354025521267984
earn	3.3551779502062486
purchase	3.3554729710609985
refer	3.3558038555540306
militant	3.3574360315587626
supporter	3.357483813577204
speech	3.3580185306156034
web	3.3591576242176853
29	3.359334135370507
australian	3.359507685182731
century	3.360049474027052
coast	3.360831244732496
u.n.	3.361130935753299
vehicle	3.364415434923168
favor	3.3653782087487136
incident	3.3664925727128647
wear	3.3691268013861824
plant	3.37112595823268
parent	3.371780105275549
english	3.37227402746709
sound	3.374097287116153
sept.	3.376228126259864
flight	3.3762920303429005
sea	3.376852126547975
difference	3.3770470161771144
delay	3.3782049562703573
whom	3.3797733590793393
train	3.3807113035832956
coalition	3.3831075111953153
someone	3.383174920590985
slow	3.384260224337268
addition	3.3843829316283824
extend	3.384702041070286
bit	3.384895397289823
ally	3.385242304523248
criminal	3.3856200483529335
tough	3.3872432057497464
mind	3.3888566754900418
document	3.391257059222851
plane	3.39159382041755
2006	3.3929884151211698
scene	3.3934372016254906
access	3.3949149771765406
significant	3.39531190102199
70	3.3964787767828284
territory	3.396888747780017
citizen	3.396888747780017
sometimes	3.3969881600053173
count	3.396997480408145
responsibility	3.3973268570813113
finally	3.3983436371479843
throughout	3.3999315074008183
impact	3.4002182153720173
perhaps	3.4006983236238253
letter	3.400894798000924
